Date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,BRK-B,JPM,V,UNH,XOM,JNJ,WMT,PG,MA,HD,CVX,MRK,ABBV,PEP,KO,COST,AVGO,LLY,TMO,MCD,CSCO,ACN,ABT,DHR,NKE,TXN,NEE,PM,ORCL,CRM,AMD,INTC,QCOM,IBM,GE,CAT,BA,DIS
2024-09-05,220.72540283203125,402.7958068847656,156.13006591796875,177.88999938964844,107.0335922241211,513.8894653320312,230.1699981689453,464.9200134277344,209.7956085205078,274.99176025390625,572.460693359375,106.83182525634766,157.07208251953125,75.76142883300781,167.49473571777344,472.4798889160156,346.2690124511719,130.8363494873047,111.80394744873047,181.88360595703125,166.40953063964844,67.67753601074219,877.7366943359375,150.2364044189453,901.4354858398438,603.31201171875,276.2957763671875,47.023841857910156,331.95330810546875,109.2340316772461,261.93585205078125,77.36338806152344,191.70355224609375,76.29853057861328,117.20729064941406,140.02821350097656,243.2537384033203,139.44000244140625,19.399999618530273,157.68405151367188,193.40882873535156,162.17979431152344,326.0364685058594,162.14999389648438,87.29353332519531
2024-09-06,219.177001953125,396.1974792480469,149.85464477539062,171.38999938964844,102.66079711914062,497.3947448730469,210.72999572753906,459.4200134277344,204.8117218017578,275.73199462890625,573.796875,106.33149719238281,156.49134826660156,75.44642639160156,167.6092987060547,471.2525329589844,344.5465393066406,128.6361083984375,111.09686279296875,182.39288330078125,165.84371948242188,67.64900970458984,868.5233154296875,134.68385314941406,891.52001953125,607.73583984375,277.77337646484375,46.42084503173828,330.8919677734375,109.96805572509766,263.4102783203125,77.17195892333984,187.80381774902344,75.9660873413086,117.79717254638672,139.24267578125,241.12881469726562,134.35000610351562,18.889999389648438,152.37657165527344,191.64268493652344,159.58651733398438,321.9311828613281,157.6199951171875,86.59439086914062
2024-09-09,219.26632690429688,400.1624450683594,147.856201171875,175.39999389648438,106.29480743408203,501.8887634277344,216.27000427246094,459.6099853515625,209.00511169433594,281.8907165527344,571.1244506835938,108.56877136230469,158.61434936523438,76.13551330566406,168.05792236328125,482.11041259765625,349.781005859375,130.25148010253906,108.80591583251953,185.24099731445312,166.6386260986328,68.32416534423828,888.14892578125,138.43927001953125,897.010986328125,616.7724609375,279.4812316894531,46.612266540527344,332.8100891113281,112.45021057128906,270.22802734375,76.08086395263672,191.34210205078125,77.11536407470703,119.33271789550781,137.3574676513672,242.89793395996094,138.14999389648438,19.06999969482422,154.8617706298828,194.30624389648438,163.66452026367188,326.505615234375,162.91000366210938,86.98826599121094
2024-09-10,218.47227478027344,408.5262756347656,147.80648803710938,179.5500030517578,107.92211151123047,501.8887634277344,226.1699981689453,458.9200134277344,198.1601104736328,281.6242370605469,575.8638305664062,104.61344909667969,159.34739685058594,77.58262634277344,169.70925903320312,483.0308837890625,354.9006042480469,128.3297119140625,108.73049926757812,188.00424194335938,166.28323364257812,68.03889465332031,885.9694213867188,145.70433044433594,890.0780029296875,620.5401000976562,279.4620361328125,46.69841384887695,338.5450134277344,113.10696411132812,271.8409423828125,74.74090576171875,190.03904724121094,78.16966247558594,118.67729949951172,153.06781005859375,243.29327392578125,142.83999633789062,18.979999542236328,155.73829650878906,196.01512145996094,165.2779083251953,326.6229248046875,160.07000732421875,87.04734802246094
2024-09-11,221.00331115722656,417.2452087402344,150.2921142578125,184.52000427246094,116.7176284790039,508.8882141113281,228.1300048828125,453.1000061035156,199.77000427246094,280.26220703125,566.9427490234375,103.57504272460938,156.91026306152344,77.6121597290039,166.01516723632812,483.18927001953125,354.5369567871094,128.00479125976562,108.14598083496094,183.51515197753906,164.3848419189453,67.59194946289062,892.0226440429688,155.59426879882812,909.4746704101562,614.8239135742188,278.4642028808594,47.00469207763672,341.0863037109375,112.61438751220703,269.1296691894531,75.03761291503906,192.5215301513672,79.24295043945312,117.2822036743164,154.3344268798828,246.66358947753906,149.86000061035156,19.639999389648438,160.43898010253906,200.37802124023438,164.65432739257812,327.4439697265625,161.3300018310547,86.96857452392578
2024-09-12,221.11248779296875,421.1509094238281,153.8018798828125,187.0,118.95413970947266,522.5791015625,229.80999755859375,450.8699951171875,199.16270446777344,281.6538391113281,565.6641845703125,105.00048828125,156.73887634277344,78.41938018798828,165.58563232421875,487.07904052734375,358.307373046875,129.2395477294922,108.65507507324219,182.9775848388672,165.7595672607422,67.73458862304688,906.5164794921875,161.77793884277344,923.429443359375,610.5492553710938,280.498291015625,47.48325729370117,340.6773986816406,112.83653259277344,269.63433837890625,75.03761291503906,186.4056396484375,79.27143859863281,116.7110366821289,158.45840454101562,250.4193115234375,150.77000427246094,19.360000610351562,158.91702270507812,202.02008056640625,167.97018432617188,331.920654296875,162.77000427246094,87.93357849121094
2024-09-13,220.844482421875,424.6917419433594,156.5559844970703,186.49000549316406,118.9141845703125,521.6047973632812,230.2899932861328,447.6099853515625,196.9647674560547,283.60809326171875,571.3359985351562,104.92497253417969,157.57664489746094,79.34474182128906,166.1679229736328,488.3162841796875,363.6279602050781,130.53924560546875,109.23016357421875,183.15676879882812,165.86241149902344,68.37129211425781,907.4774780273438,164.8550262451172,912.2596435546875,607.9628295898438,284.5088195800781,47.66511535644531,340.3755187988281,112.42122650146484,271.3758850097656,75.62145233154297,190.16265869140625,80.40171813964844,117.61927795410156,159.09664916992188,251.6053466796875,152.30999755859375,19.65999984741211,161.56597900390625,205.05593872070312,176.46273803710938,337.5213928222656,156.77000427246094,89.1644515991211
2024-09-16,214.7104949951172,425.4314880371094,157.1525115966797,184.88999938964844,116.59780883789062,530.7207641601562,226.77999877929688,451.7799987792969,200.3773193359375,286.6972961425781,568.3646240234375,106.3975830078125,158.9761199951172,79.30537414550781,169.1842803955078,492.6218566894531,365.5609436035156,131.91326904296875,111.95404815673828,184.5902557373047,165.72215270996094,69.03192901611328,899.4230346679688,161.24708557128906,912.0917358398438,610.92724609375,284.6623229980469,48.84238052368164,344.7959899902344,113.60919189453125,273.1372375488281,76.37757110595703,188.7740020751953,80.39221954345703,117.94697570800781,167.24639892578125,253.9180908203125,152.0800018310547,20.90999984741211,160.4871063232422,207.31854248046875,179.5905303955078,340.11163330078125,155.5500030517578,90.44456481933594
2024-09-17,215.17697143554688,429.1893005371094,158.40528869628906,186.8800048828125,115.40967559814453,533.7462768554688,227.8699951171875,456.67999267578125,201.71726989746094,287.7632141113281,557.5789794921875,107.7852554321289,159.05226135253906,77.37588500976562,167.8861083984375,495.8683166503906,366.73797607421875,133.13873291015625,112.26724243164062,182.44004821777344,165.40419006347656,68.74469757080078,888.9217529296875,159.7232666015625,894.9468994140625,607.2864379882812,281.84149169921875,48.440391540527344,328.165771484375,114.09209442138672,269.61456298828125,77.1815414428711,191.5513458251953,80.7056655883789,115.3814926147461,164.4381866455078,252.21812438964844,150.82000732421875,21.469999313354492,162.5003204345703,204.42584228515625,178.49180603027344,345.71240234375,156.38999938964844,91.4391098022461
2024-09-18,219.04795837402344,424.9087219238281,158.89248657226562,186.42999267578125,113.19313049316406,535.3684692382812,227.1999969482422,456.6000061035156,200.0592041015625,284.7233581542969,560.174072265625,108.1628646850586,158.17642211914062,77.79918670654297,166.01516723632812,489.7019958496094,367.474853515625,133.6493377685547,112.59941864013672,181.9590606689453,163.85179138183594,68.69682312011719,884.2160034179688,158.93678283691406,893.7518310546875,606.9183349609375,280.1912536621094,48.402103424072266,327.328369140625,110.95317840576172,269.050537109375,77.4303970336914,190.90457153320312,80.05028533935547,113.25605773925781,161.5513916015625,249.88192749023438,148.2899932861328,20.770000457763672,162.11502075195312,205.1991424560547,181.67901611328125,347.11016845703125,155.11000061035156,92.14808654785156
2024-09-19,227.16708374023438,432.6808166503906,161.2091064453125,189.8699951171875,117.68611907958984,556.4168701171875,243.9199981689453,459.7099914550781,202.90298461914062,281.5255126953125,556.72021484375,109.50332641601562,156.91026306152344,76.82460021972656,163.74331665039062,487.9699401855469,373.53228759765625,134.60557556152344,111.26121520996094,182.600341796875,163.33743286132812,67.61491394042969,892.3594360351562,165.13092041015625,903.6970825195312,616.9951782226562,281.9374694824219,49.23480987548828,326.4131164550781,110.24815368652344,273.5330505371094,77.5069580078125,197.45797729492188,78.16017150878906,112.11376190185547,164.55596923828125,263.3050537109375,156.74000549316406,21.139999389648438,167.5284881591797,204.19674682617188,184.2624053955078,364.8898620605469,154.58999633789062,92.02008056640625
2024-09-20,226.50205993652344,429.3076171875,162.65077209472656,191.60000610351562,115.81903839111328,558.6561279296875,238.25,455.30999755859375,203.49102783203125,281.0616760253906,554.72314453125,108.814208984375,156.2819366455078,77.82872772216797,166.30154418945312,487.7026672363281,373.07293701171875,135.2461395263672,111.20426177978516,182.45889282226562,160.0830535888672,68.59149932861328,898.5413208007812,168.7606201171875,910.067138671875,610.4696655273438,284.7966003417969,49.742095947265625,327.3673095703125,109.81352996826172,269.77288818359375,82.8093490600586,193.3680419921875,78.60658264160156,113.09689331054688,164.9585723876953,264.1069030761719,155.9499969482422,21.84000015258789,162.7122344970703,207.8340606689453,185.51943969726562,360.5011291503906,153.2899932861328,92.31549072265625
2024-09-23,224.78494262695312,427.5717468261719,160.92076110839844,193.8800048828125,116.07862091064453,561.701416015625,250.0,454.9800109863281,203.82846069335938,284.8713684082031,553.1893310546875,110.78716278076172,155.38702392578125,79.07894897460938,165.87200927734375,492.0577087402344,375.0825500488281,136.97291564941406,109.74267578125,182.7984161376953,160.95274353027344,68.67768096923828,908.54736328125,170.575439453125,907.134033203125,607.1470336914062,286.93621826171875,49.95265197753906,330.2785949707031,110.88558197021484,270.2873840332031,82.50308990478516,193.89120483398438,80.56320190429688,113.3777847290039,162.9456787109375,261.54302978515625,156.75,22.559999465942383,159.86102294921875,210.50718688964844,186.74681091308594,362.7981262207031,156.3000030517578,91.54743194580078
2024-09-24,225.67825317382812,423.2912292480469,161.35821533203125,193.9600067138672,120.68143463134766,560.6266479492188,254.27000427246094,454.55999755859375,203.97303771972656,269.227783203125,554.9065551757812,110.49452209472656,154.96815490722656,79.41364288330078,165.36610412597656,482.42718505859375,383.4079284667969,136.88937377929688,109.10678100585938,182.49661254882812,158.90472412109375,68.29470825195312,893.1519775390625,172.44944763183594,912.9706420898438,608.669189453125,288.0971984863281,50.26850891113281,330.6777648925781,109.46582794189453,271.326416015625,83.70904541015625,194.92791748046875,80.05977630615234,113.4901351928711,162.7984161376953,267.71014404296875,158.32000732421875,22.809999465942383,160.81463623046875,210.95587158203125,187.7267303466797,377.2252502441406,155.80999755859375,92.25640869140625
2024-09-25,224.6856689453125,426.1908874511719,160.5628204345703,192.52999877929688,123.31730651855469,565.5827026367188,257.0199890136719,452.3599853515625,202.62344360351562,266.1188049316406,555.9869995117188,108.34221649169922,152.89276123046875,80.13229370117188,164.43060302734375,484.4462890625,379.8384704589844,133.65863037109375,108.88850402832031,180.37464904785156,158.41842651367188,68.40958404541016,899.9678955078125,173.12017822265625,913.0990600585938,596.6326904296875,288.2890930175781,50.392940521240234,328.1754150390625,108.76078033447266,265.0726318359375,84.22588348388672,195.04205322265625,80.37322998046875,113.93956756591797,163.2696990966797,271.3232727050781,162.02000427246094,23.540000915527344,162.0861358642578,211.20408630371094,187.40008544921875,369.7184753417969,152.22000122070312,92.4828872680664
2024-09-26,225.82713317871094,425.40185546875,161.79568481445312,191.16000366210938,123.84647369384766,565.114990234375,254.22000122070312,454.17999267578125,202.2281951904297,268.1520080566406,554.5399169921875,106.48255157470703,153.64486694335938,78.67533874511719,165.33746337890625,486.2476806640625,379.618408203125,131.82041931152344,107.33199310302734,180.97824096679688,158.6896514892578,68.3617172241211,893.0529174804688,175.65501403808594,898.0479736328125,616.0799560546875,291.34014892578125,50.58435821533203,346.4415283203125,108.8766860961914,274.0277404785156,85.5562744140625,199.036865234375,79.27143859863281,114.42244720458984,165.0567626953125,272.9764404296875,167.49000549316406,23.920000076293945,166.31480407714844,213.3043975830078,182.97900390625,382.1417541503906,154.5800018310547,93.74330139160156
2024-09-27,226.09510803222656,422.1569519042969,163.00869750976562,187.97000122070312,121.21060180664062,564.6372680664062,260.4599914550781,457.4700012207031,202.92230224609375,271.586669921875,561.3316650390625,109.33341217041016,153.6543731689453,78.53751373291016,165.6619873046875,488.59344482421875,382.3265380859375,135.06976318359375,107.90144348144531,183.70375061035156,158.97955322265625,68.73512268066406,877.3800048828125,170.32887268066406,866.9088745117188,611.1958618164062,291.3785095214844,50.7470703125,340.4924011230469,108.58692932128906,272.8193664550781,85.60413360595703,198.92274475097656,80.2972412109375,114.20467376708984,165.68516540527344,273.8476257324219,164.35000610351562,23.90999984741211,163.87777709960938,210.83177185058594,183.76211547851562,382.259033203125,156.32000732421875,94.5409164428711
2024-09-30,231.266357421875,424.40570068359375,164.8977813720703,186.3300018310547,121.25054931640625,569.69287109375,261.6300048828125,460.260009765625,203.26931762695312,271.3695068359375,564.0618896484375,110.6550064086914,154.28269958496094,79.4924087524414,165.32789611816406,488.7518005371094,387.75244140625,136.72227478027344,107.77806854248047,186.24066162109375,159.02630615234375,68.80213928222656,878.271728515625,170.14146423339844,874.9578247070312,615.323974609375,292.165283203125,50.938507080078125,344.1728515625,110.11292266845703,275.3748474121094,84.60873413085938,196.478271484375,80.2877426147461,114.94319915771484,167.3151397705078,270.9471435546875,164.0800018310547,23.459999084472656,163.8007049560547,211.06088256835938,186.9342041015625,382.2981872558594,152.0399932861328,94.71815490722656
2024-10-01,224.52688598632812,414.9273986816406,166.03125,185.1300048828125,116.81745910644531,573.7034912109375,258.0199890136719,457.4100036621094,199.58682250976562,273.98504638671875,562.7305297851562,113.21321868896484,154.21607971191406,80.00431060791016,165.17515563964844,491.305419921875,391.4366149902344,138.97825622558594,108.89798736572266,185.75025939941406,160.27008056640625,68.65851593017578,869.216796875,165.18023681640625,873.515869140625,609.7235717773438,290.6972961425781,50.47908020019531,342.71240234375,109.67830657958984,271.9477844238281,85.30741882324219,191.7510986328125,80.9906005859375,114.17626953125,164.13375854492188,268.13580322265625,159.75,22.690000534057617,159.68763732910156,209.4093017578125,184.67408752441406,383.53948974609375,154.22000122070312,92.61090087890625
2024-10-02,225.09263610839844,411.4161376953125,164.9077606201172,184.75999450683594,118.66458129882812,570.0610961914062,249.02000427246094,456.6700134277344,199.82785034179688,273.3928527832031,571.4227905273438,114.71417236328125,153.43539428710938,79.17740631103516,164.1060791015625,490.5036926269531,393.5514831542969,140.13870239257812,106.3734359741211,185.61822509765625,158.55873107910156,67.98831176757812,870.3561401367188,168.32659912109375,880.0242919921875,609.5046997070312,291.4457092285156,50.749122619628906,346.90887451171875,109.75557708740234,271.303955078125,79.53604125976562,193.49166870117188,81.14258575439453,113.23892211914062,164.67381286621094,276.6589050292969,159.77999877929688,22.389999389648438,162.13430786132812,209.77207946777344,184.8128662109375,385.1620788574219,152.88999938964844,92.7093734741211
2024-10-03,223.99090576171875,410.834228515625,164.9077606201172,181.9600067138672,122.65834045410156,579.9733276367188,240.66000366210938,452.9599914550781,197.8419952392578,273.2546081542969,571.8472290039062,115.7148208618164,152.7975616455078,79.17740631103516,162.38787841796875,489.90985107421875,393.857666015625,140.41722106933594,104.57015991210938,184.326171875,157.60484313964844,67.51915740966797,867.5226440429688,169.539794921875,874.5726318359375,597.7666625976562,291.1482849121094,50.565879821777344,351.728515625,108.39376831054688,267.9461975097656,78.57893371582031,191.8176727294922,80.78165435791016,112.08380889892578,163.83920288085938,278.074462890625,162.85000610351562,22.260000228881836,162.7122344970703,212.62655639648438,182.28512573242188,382.2688293457031,150.52000427246094,92.19731903076172
2024-10-04,225.1125030517578,410.3607482910156,166.10084533691406,186.50999450683594,124.72509765625,593.0801391601562,250.0800018310547,461.9700012207031,204.8641357421875,274.3106994628906,570.3519287109375,117.83880615234375,152.59764099121094,79.67945861816406,161.20425415039062,492.6119689941406,390.7763671875,139.94374084472656,104.18104553222656,183.2322235107422,157.08114624023438,67.18405151367188,874.8934326171875,174.22483825683594,876.1626586914062,595.46875,291.4457092285156,50.87450408935547,352.70220947265625,108.78975677490234,267.46087646484375,78.72249603271484,192.80685424804688,79.6418685913086,112.76551818847656,167.7667999267578,284.84539794921875,170.89999389648438,22.59000015258789,162.69296264648438,215.7579345703125,185.447265625,388.1335144042969,155.0,93.69406127929688
2024-10-07,220.04051208496094,403.9300842285156,162.0442657470703,180.8000030517578,127.52074432373047,581.9737548828125,240.8300018310547,453.5,204.5828399658203,270.224609375,562.9813842773438,118.34854888916016,151.8740997314453,77.86809539794922,159.5242462158203,486.2773742675781,390.4892272949219,140.2965087890625,103.06111907958984,182.59092712402344,156.3704071044922,66.07341766357422,865.4620971679688,172.68617248535156,887.2633666992188,595.70751953125,288.6537170410156,50.643035888671875,347.4054260253906,109.48513793945312,266.2326965332031,77.36338806152344,191.43722534179688,76.26053619384766,112.58563232421875,166.8928985595703,281.6975402832031,170.97000122070312,22.3799991607666,160.8049774169922,216.82716369628906,184.33706665039062,389.267333984375,155.91000366210938,90.9762954711914
2024-10-08,224.09017944335938,409.02923583984375,163.43624877929688,182.72000122070312,132.68267822265625,590.0447387695312,244.5,453.79998779296875,204.4082794189453,271.3793640136719,561.0711669921875,115.2050552368164,152.02645874023438,78.4686050415039,160.51699829101562,491.97845458984375,396.3457336425781,138.0962677001953,102.99467468261719,182.0250701904297,159.37229919433594,66.23617553710938,882.1353759765625,178.25892639160156,902.3934936523438,592.3253784179688,289.6611022949219,50.8552131652832,350.8912048339844,110.71173858642578,266.2525329589844,77.30596923828125,192.33128356933594,76.45999145507812,112.48147583007812,171.21324157714844,288.6268615722656,172.8000030517578,23.31999969482422,160.22705078125,218.25918579101562,185.83387756347656,379.20941162109375,154.64999389648438,91.09446716308594
2024-10-09,227.83209228515625,411.7416076660156,160.93069458007812,185.1699981689453,132.4430389404297,587.6762084960938,241.0500030517578,455.8999938964844,206.9979248046875,273.32379150390625,570.3712158203125,115.25224304199219,152.94036865234375,79.14785766601562,161.57652282714844,495.4968566894531,398.1543884277344,138.9318084716797,104.65558624267578,183.66603088378906,161.3548583984375,66.60958862304688,900.6416625976562,183.4075469970703,908.3388671875,596.1054077148438,291.5128479003906,51.655704498291016,355.4674072265625,111.98661804199219,266.66851806640625,78.91390228271484,194.9564666748047,76.5359878540039,113.78807830810547,175.06228637695312,285.01373291015625,171.02000427246094,23.459999084472656,163.96446228027344,223.68179321289062,187.62806701660156,387.25384521484375,149.3699951171875,92.16778564453125
2024-10-10,227.33583068847656,410.143798828125,161.14942932128906,186.64999389648438,134.59967041015625,581.0282592773438,238.77000427246094,454.92999267578125,206.43536376953125,273.85675048828125,576.622802734375,116.24344635009766,152.8070831298828,78.37016296386719,161.2710723876953,493.58404541015625,392.3074645996094,139.83233642578125,103.82987976074219,183.28880310058594,161.77572631835938,66.3031997680664,885.3156127929688,183.15109252929688,899.4010009765625,590.674072265625,291.71435546875,51.636417388916016,352.9940185546875,111.66790008544922,263.91497802734375,78.57893371582031,192.57858276367188,76.87791442871094,113.04009246826172,172.62168884277344,287.24102783203125,164.17999267578125,23.219999313354492,162.32696533203125,222.4597930908203,186.4781951904297,387.6936340332031,146.6199951171875,91.5671157836914
2024-10-11,225.85690307617188,410.6171875,162.30279541015625,188.82000732421875,134.58970642089844,587.1189575195312,217.8000030517578,460.2099914550781,215.60101318359375,274.22186279296875,576.9603271484375,116.68712615966797,153.7115020751953,78.85252380371094,163.31381225585938,497.7863464355469,394.16387939453125,140.5750274658203,104.14306640625,183.13792419433594,163.47772216796875,66.60958862304688,880.7583618164062,178.9986572265625,920.506103515625,593.78759765625,292.673828125,52.321170806884766,352.6713562011719,112.15081024169922,267.75799560546875,78.62677764892578,195.08963012695312,77.7517318725586,113.71233367919922,172.97598266601562,285.1919250488281,167.88999938964844,23.559999465942383,163.73329162597656,222.68890380859375,189.49166870117188,392.9522705078125,151.02000427246094,92.6896743774414
2024-10-14,229.5790252685547,413.39862060546875,164.01290893554688,187.5399932861328,137.85458374023438,587.5866088867188,219.16000366210938,459.9800109863281,214.81539916992188,277.02490234375,584.05126953125,117.13080596923828,153.84478759765625,79.03958129882812,164.6692657470703,502.1471252441406,397.5323791503906,140.9092559814453,104.10511779785156,184.5148162841797,164.6841278076172,67.3468246459961,881.4815673828125,179.81732177734375,917.9876708984375,600.6214599609375,297.2792053222656,52.34046173095703,356.4450378417969,113.24217987060547,268.976318359375,78.1003646850586,198.46617126464844,78.7490463256836,113.69340515136719,173.32041931152344,288.6961975097656,165.27000427246094,23.440000534057617,171.49710083007812,224.5982666015625,190.94883728027344,385.0643615722656,148.99000549316406,93.5168228149414
2024-10-15,232.1100311279297,413.0040588378906,164.51004028320312,187.69000244140625,131.3946990966797,583.45654296875,219.57000732421875,462.67999267578125,215.69801330566406,275.65301513671875,536.6729736328125,113.60970306396484,156.2248077392578,80.37838745117188,165.6811065673828,502.7120361328125,397.6854553222656,137.14932250976562,105.85142517089844,182.38543701171875,164.49705505371094,67.3468246459961,886.2864990234375,173.57388305664062,901.9984130859375,597.3688354492188,300.6372985839844,52.1572151184082,360.4142761230469,112.61143493652344,270.0856628417969,78.59807586669922,190.07705688476562,78.63507080078125,114.01531219482422,171.32266235351562,285.43939208984375,156.63999938964844,22.65999984741211,167.69223022460938,222.4025115966797,188.9068145751953,379.23876953125,152.35000610351562,92.7782974243164
2024-10-16,230.055419921875,410.419921875,164.21177673339844,186.88999938964844,135.5082550048828,574.02197265625,221.3300018310547,465.69000244140625,216.910400390625,283.77581787109375,551.1923217773438,113.90235137939453,156.3961639404297,79.95508575439453,164.54518127441406,509.4911804199219,400.5849609375,138.07769775390625,104.79792785644531,181.0545654296875,163.16912841796875,67.56704711914062,879.123779296875,174.4023895263672,905.0599975585938,588.44580078125,300.2344055175781,54.37544631958008,363.9337463378906,114.32899475097656,265.4798889160156,80.34001922607422,190.88555908203125,80.15476989746094,114.46031188964844,171.9918670654297,287.9240417480469,156.1300048828125,22.309999465942383,165.17816162109375,223.080322265625,190.50277709960938,384.7417907714844,154.89999389648438,95.26959228515625
2024-10-17,230.4226837158203,411.01171875,161.99453735351562,187.52999877929688,136.7163848876953,574.1613159179688,220.88999938964844,465.8500061035156,217.66690063476562,286.6085205078125,546.069580078125,113.60970306396484,156.57704162597656,79.63023376464844,164.44972229003906,509.183837890625,397.70458984375,140.3708038330078,104.16206359863281,179.25791931152344,163.34681701660156,66.92554473876953,877.0531616210938,179.04800415039062,905.7513427734375,596.1054077148438,301.9421691894531,54.39472961425781,366.7590637207031,114.39692687988281,269.392333984375,79.82317352294922,188.61231994628906,79.57538604736328,113.75019836425781,172.8874053955078,288.1715087890625,156.25,22.440000534057617,164.81211853027344,222.32611083984375,190.9389190673828,385.5921325683594,155.30999755859375,95.06279754638672
2024-10-18,233.25146484375,412.4320373535156,162.48175048828125,188.99000549316406,137.7847137451172,573.7034912109375,220.6999969482422,464.79998779296875,218.58831787109375,286.8354187011719,549.5233154296875,113.28874206542969,157.19583129882812,80.04368591308594,164.45645141601562,511.7409362792969,397.1304016113281,139.9530487060547,103.16551208496094,179.53358459472656,163.71151733398438,67.44256591796875,881.2835083007812,177.430419921875,906.5906982421875,598.5525512695312,303.726806640625,54.74192428588867,368.4308166503906,115.85247802734375,271.7695007324219,79.36375427246094,188.7740020751953,80.14527893066406,113.81648254394531,171.9131317138672,289.9830322265625,155.97000122070312,22.770000457763672,164.6387481689453,221.67694091796875,190.92901611328125,384.976318359375,155.0,95.79147338867188
2024-10-21,234.72047424316406,413.04351806640625,163.12802124023438,189.07000732421875,143.48582458496094,572.3998413085938,218.85000610351562,464.1600036621094,216.28965759277344,283.1145935058594,551.3176879882812,113.35482788085938,155.01573181152344,79.55147552490234,162.78575134277344,510.4226989746094,388.9007263183594,140.07371520996094,100.92566680908203,177.32810974121094,163.6647491455078,66.49468994140625,878.5194702148438,177.529052734375,894.8975830078125,592.2457885742188,302.1244812011719,54.57796859741211,367.619384765625,113.52357482910156,269.5012512207031,77.98551940917969,186.20591735839844,79.81282043457031,112.63296508789062,170.9979248046875,288.3497314453125,157.89999389648438,22.84000015258789,162.79891967773438,221.24732971191406,192.5348663330078,383.0439453125,159.82000732421875,95.14157104492188
2024-10-22,234.10508728027344,421.6539306640625,164.19187927246094,189.6999969482422,143.36598205566406,579.2169189453125,217.97000122070312,461.45001220703125,217.3759307861328,281.0814208984375,549.7644653320312,113.94010162353516,155.6060028076172,80.74263000488281,162.9393768310547,508.45050048828125,384.54669189453125,140.11087036132812,101.21039581298828,179.43850708007812,163.0662384033203,66.49468994140625,885.1768798828125,176.92739868164062,897.8801879882812,583.3029174804688,301.93255615234375,54.58761978149414,363.4742431640625,112.67936706542969,258.7940979003906,77.9280776977539,184.49383544921875,79.49939727783203,124.42082214355469,172.52328491210938,285.4195556640625,154.08999633789062,22.399999618530273,166.815673828125,221.7246551513672,175.11822509765625,381.0623474121094,159.8800048828125,95.25973510742188
2024-10-23,229.0430450439453,418.7838134765625,161.84542846679688,184.7100067138672,139.34228515625,560.98486328125,213.64999389648438,460.6099853515625,216.6873321533203,280.06475830078125,544.728515625,113.5341796875,157.9003448486328,81.97315979003906,162.82415771484375,509.1541442871094,382.4318542480469,139.702392578125,100.96365356445312,178.6019744873047,161.73829650878906,65.11597442626953,890.803955078125,171.1376495361328,892.0532836914062,573.4647827148438,286.46612548828125,54.278995513916016,362.34014892578125,113.54299926757812,253.5643768310547,76.6168441772461,191.88426208496094,80.6961669921875,124.42082214355469,170.3484344482422,281.5589599609375,152.91000366210938,21.979999542236328,160.47752380371094,222.2020263671875,180.10430908203125,378.38433837890625,157.05999755859375,94.76737976074219
2024-10-24,228.8544464111328,418.9119873046875,161.7857666015625,186.3800048828125,140.1909637451172,565.0552368164062,260.4800109863281,457.7699890136719,218.2100830078125,279.53179931640625,541.0336303710938,112.89226531982422,155.8154296875,81.74675750732422,162.86256408691406,506.0718078613281,385.34088134765625,139.6744842529297,100.48909759521484,180.28456115722656,160.99952697753906,64.43618774414062,885.1075439453125,169.00718688964844,880.2711791992188,554.4551391601562,289.3540954589844,53.970375061035156,356.0833435058594,113.0869140625,245.64047241210938,75.6501693725586,196.51632690429688,78.65406799316406,125.73689270019531,171.6080780029297,283.8654479980469,153.44000244140625,22.34000015258789,161.92236328125,208.49281311035156,178.1713409423828,379.68902587890625,155.1999969482422,93.94024658203125
2024-10-25,229.6881866455078,422.2851257324219,164.3211212158203,187.8300018310547,141.31919860839844,570.4990234375,269.19000244140625,454.010009765625,215.62037658691406,278.0612487792969,544.6513671875,112.79786682128906,153.1593475341797,81.22500610351562,161.51834106445312,502.8408508300781,381.7332763671875,140.0087432861328,98.68584442138672,178.5734405517578,160.6535186767578,64.07234954833984,882.9280395507812,170.63461303710938,881.6339721679688,551.4708251953125,280.7477111816406,53.7581901550293,352.7300720214844,110.83566284179688,243.05528259277344,75.46829986572266,196.82069396972656,77.34331512451172,122.95323181152344,170.76174926757812,287.528076171875,156.22999572753906,22.68000030517578,164.0126190185547,204.94139099121094,177.5369415283203,378.6197814941406,155.00999450683594,93.57589721679688
2024-10-28,231.6633758544922,420.7465515136719,165.76280212402344,188.38999938964844,140.30075073242188,575.3854370117188,262.510009765625,458.489990234375,218.7144317626953,280.4892272949219,545.307373046875,112.24091339111328,153.84478759765625,81.46125793457031,162.55532836914062,503.68328857421875,385.5418701171875,139.758056640625,98.9231185913086,180.31307983398438,158.8299102783203,63.8329963684082,882.6704711914062,169.66802978515625,884.4882202148438,549.6405029296875,284.75830078125,53.314552307128906,353.2384338378906,110.69010162353516,241.79737854003906,75.52574157714844,195.77442932128906,78.7110595703125,123.5592041015625,169.67922973632812,290.8046569824219,159.9199981689453,22.920000076293945,165.8909912109375,203.2611541748047,173.82955932617188,383.17138671875,150.69000244140625,94.72798919677734
